PING 10.0.0.8 (10.0.0.8) 56(84) bytes of data.
64 bytes from 10.0.0.8: icmp_seq=746 ttl=64 time=24.8 ms
64 bytes from 10.0.0.8: icmp_seq=749 ttl=64 time=31.6 ms
64 bytes from 10.0.0.8: icmp_seq=750 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=753 ttl=64 time=18.7 ms
64 bytes from 10.0.0.8: icmp_seq=754 ttl=64 time=45.5 ms
64 bytes from 10.0.0.8: icmp_seq=757 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=758 ttl=64 time=12.4 ms
64 bytes from 10.0.0.8: icmp_seq=761 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=762 ttl=64 time=32.1 ms
64 bytes from 10.0.0.8: icmp_seq=765 ttl=64 time=12.5 ms
64 bytes from 10.0.0.8: icmp_seq=768 ttl=64 time=57.8 ms
64 bytes from 10.0.0.8: icmp_seq=769 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=772 ttl=64 time=39.0 ms
64 bytes from 10.0.0.8: icmp_seq=773 ttl=64 time=12.4 ms
64 bytes from 10.0.0.8: icmp_seq=776 ttl=64 time=25.8 ms
64 bytes from 10.0.0.8: icmp_seq=777 ttl=64 time=31.3 ms
64 bytes from 10.0.0.8: icmp_seq=780 ttl=64 time=15.4 ms
64 bytes from 10.0.0.8: icmp_seq=781 ttl=64 time=27.7 ms
64 bytes from 10.0.0.8: icmp_seq=784 ttl=64 time=12.5 ms
64 bytes from 10.0.0.8: icmp_seq=785 ttl=64 time=40.1 ms
64 bytes from 10.0.0.8: icmp_seq=788 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=789 ttl=64 time=12.6 ms
64 bytes from 10.0.0.8: icmp_seq=792 ttl=64 time=12.6 ms
64 bytes from 10.0.0.8: icmp_seq=795 ttl=64 time=60.1 ms
64 bytes from 10.0.0.8: icmp_seq=796 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=799 ttl=64 time=56.1 ms
64 bytes from 10.0.0.8: icmp_seq=800 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=803 ttl=64 time=34.7 ms
64 bytes from 10.0.0.8: icmp_seq=804 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=807 ttl=64 time=34.9 ms
64 bytes from 10.0.0.8: icmp_seq=808 ttl=64 time=23.3 ms
64 bytes from 10.0.0.8: icmp_seq=811 ttl=64 time=12.6 ms
64 bytes from 10.0.0.8: icmp_seq=812 ttl=64 time=27.5 ms
64 bytes from 10.0.0.8: icmp_seq=813 ttl=64 time=28.8 ms
64 bytes from 10.0.0.8: icmp_seq=814 ttl=64 time=25.2 ms
64 bytes from 10.0.0.8: icmp_seq=815 ttl=64 time=38.6 ms
64 bytes from 10.0.0.8: icmp_seq=816 ttl=64 time=51.2 ms
64 bytes from 10.0.0.8: icmp_seq=817 ttl=64 time=72.4 ms
64 bytes from 10.0.0.8: icmp_seq=818 ttl=64 time=69.2 ms
64 bytes from 10.0.0.8: icmp_seq=819 ttl=64 time=98.5 ms
64 bytes from 10.0.0.8: icmp_seq=820 ttl=64 time=112 ms
64 bytes from 10.0.0.8: icmp_seq=821 ttl=64 time=102 ms
64 bytes from 10.0.0.8: icmp_seq=822 ttl=64 time=99.6 ms
64 bytes from 10.0.0.8: icmp_seq=823 ttl=64 time=113 ms
64 bytes from 10.0.0.8: icmp_seq=824 ttl=64 time=125 ms
64 bytes from 10.0.0.8: icmp_seq=827 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=828 ttl=64 time=32.6 ms
64 bytes from 10.0.0.8: icmp_seq=831 ttl=64 time=12.5 ms
64 bytes from 10.0.0.8: icmp_seq=834 ttl=64 time=59.3 ms
64 bytes from 10.0.0.8: icmp_seq=835 ttl=64 time=56.2 ms
64 bytes from 10.0.0.8: icmp_seq=839 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=842 ttl=64 time=28.4 ms
64 bytes from 10.0.0.8: icmp_seq=843 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=846 ttl=64 time=19.3 ms
64 bytes from 10.0.0.8: icmp_seq=847 ttl=64 time=23.9 ms
64 bytes from 10.0.0.8: icmp_seq=850 ttl=64 time=12.6 ms
64 bytes from 10.0.0.8: icmp_seq=851 ttl=64 time=42.1 ms
64 bytes from 10.0.0.8: icmp_seq=854 ttl=64 time=12.4 ms
64 bytes from 10.0.0.8: icmp_seq=855 ttl=64 time=12.4 ms
64 bytes from 10.0.0.8: icmp_seq=858 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=859 ttl=64 time=12.7 ms
64 bytes from 10.0.0.8: icmp_seq=862 ttl=64 time=12.6 ms
64 bytes from 10.0.0.8: icmp_seq=865 ttl=64 time=52.8 ms
64 bytes from 10.0.0.8: icmp_seq=866 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=869 ttl=64 time=37.0 ms
64 bytes from 10.0.0.8: icmp_seq=870 ttl=64 time=34.7 ms
64 bytes from 10.0.0.8: icmp_seq=873 ttl=64 time=31.7 ms
64 bytes from 10.0.0.8: icmp_seq=874 ttl=64 time=44.3 ms
64 bytes from 10.0.0.8: icmp_seq=877 ttl=64 time=17.6 ms
64 bytes from 10.0.0.8: icmp_seq=878 ttl=64 time=35.5 ms
64 bytes from 10.0.0.8: icmp_seq=881 ttl=64 time=12.6 ms
64 bytes from 10.0.0.8: icmp_seq=882 ttl=64 time=23.6 ms
64 bytes from 10.0.0.8: icmp_seq=885 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=886 ttl=64 time=12.7 ms
64 bytes from 10.0.0.8: icmp_seq=889 ttl=64 time=12.6 ms
64 bytes from 10.0.0.8: icmp_seq=892 ttl=64 time=51.0 ms
64 bytes from 10.0.0.8: icmp_seq=893 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=896 ttl=64 time=38.9 ms
64 bytes from 10.0.0.8: icmp_seq=897 ttl=64 time=28.3 ms
64 bytes from 10.0.0.8: icmp_seq=900 ttl=64 time=24.3 ms
64 bytes from 10.0.0.8: icmp_seq=901 ttl=64 time=12.4 ms
64 bytes from 10.0.0.8: icmp_seq=904 ttl=64 time=15.4 ms
64 bytes from 10.0.0.8: icmp_seq=905 ttl=64 time=20.0 ms
64 bytes from 10.0.0.8: icmp_seq=908 ttl=64 time=12.6 ms
64 bytes from 10.0.0.8: icmp_seq=909 ttl=64 time=49.9 ms
64 bytes from 10.0.0.8: icmp_seq=912 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=915 ttl=64 time=59.3 ms
64 bytes from 10.0.0.8: icmp_seq=916 ttl=64 time=15.6 ms
64 bytes from 10.0.0.8: icmp_seq=919 ttl=64 time=46.2 ms
64 bytes from 10.0.0.8: icmp_seq=920 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=923 ttl=64 time=30.1 ms
64 bytes from 10.0.0.8: icmp_seq=924 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=927 ttl=64 time=33.1 ms
64 bytes from 10.0.0.8: icmp_seq=928 ttl=64 time=24.2 ms
64 bytes from 10.0.0.8: icmp_seq=931 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=932 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=935 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=936 ttl=64 time=40.4 ms
64 bytes from 10.0.0.8: icmp_seq=939 ttl=64 time=12.6 ms
64 bytes from 10.0.0.8: icmp_seq=943 ttl=64 time=12.6 ms
64 bytes from 10.0.0.8: icmp_seq=946 ttl=64 time=59.5 ms
64 bytes from 10.0.0.8: icmp_seq=947 ttl=64 time=12.4 ms
64 bytes from 10.0.0.8: icmp_seq=950 ttl=64 time=43.4 ms
64 bytes from 10.0.0.8: icmp_seq=951 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=954 ttl=64 time=36.0 ms
64 bytes from 10.0.0.8: icmp_seq=955 ttl=64 time=12.4 ms
64 bytes from 10.0.0.8: icmp_seq=958 ttl=64 time=21.7 ms
64 bytes from 10.0.0.8: icmp_seq=959 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=962 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=963 ttl=64 time=19.5 ms
64 bytes from 10.0.0.8: icmp_seq=966 ttl=64 time=12.6 ms
