PING 10.0.0.8 (10.0.0.8) 56(84) bytes of data.
64 bytes from 10.0.0.8: icmp_seq=524 ttl=64 time=74.5 ms
64 bytes from 10.0.0.8: icmp_seq=527 ttl=64 time=17.0 ms
64 bytes from 10.0.0.8: icmp_seq=528 ttl=64 time=54.4 ms
64 bytes from 10.0.0.8: icmp_seq=529 ttl=64 time=67.3 ms
64 bytes from 10.0.0.8: icmp_seq=530 ttl=64 time=80.4 ms
64 bytes from 10.0.0.8: icmp_seq=531 ttl=64 time=77.4 ms
64 bytes from 10.0.0.8: icmp_seq=534 ttl=64 time=12.5 ms
64 bytes from 10.0.0.8: icmp_seq=535 ttl=64 time=50.3 ms
64 bytes from 10.0.0.8: icmp_seq=536 ttl=64 time=71.4 ms
64 bytes from 10.0.0.8: icmp_seq=537 ttl=64 time=68.2 ms
64 bytes from 10.0.0.8: icmp_seq=538 ttl=64 time=97.8 ms
64 bytes from 10.0.0.8: icmp_seq=541 ttl=64 time=12.6 ms
64 bytes from 10.0.0.8: icmp_seq=542 ttl=64 time=25.1 ms
64 bytes from 10.0.0.8: icmp_seq=543 ttl=64 time=86.7 ms
64 bytes from 10.0.0.8: icmp_seq=544 ttl=64 time=92.3 ms
64 bytes from 10.0.0.8: icmp_seq=545 ttl=64 time=81.8 ms
64 bytes from 10.0.0.8: icmp_seq=548 ttl=64 time=12.5 ms
64 bytes from 10.0.0.8: icmp_seq=549 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=550 ttl=64 time=33.5 ms
64 bytes from 10.0.0.8: icmp_seq=551 ttl=64 time=62.5 ms
64 bytes from 10.0.0.8: icmp_seq=554 ttl=64 time=37.0 ms
64 bytes from 10.0.0.8: icmp_seq=555 ttl=64 time=62.3 ms
64 bytes from 10.0.0.8: icmp_seq=556 ttl=64 time=91.5 ms
64 bytes from 10.0.0.8: icmp_seq=557 ttl=64 time=97.0 ms
64 bytes from 10.0.0.8: icmp_seq=558 ttl=64 time=110 ms
64 bytes from 10.0.0.8: icmp_seq=561 ttl=64 time=21.7 ms
64 bytes from 10.0.0.8: icmp_seq=562 ttl=64 time=42.4 ms
64 bytes from 10.0.0.8: icmp_seq=563 ttl=64 time=63.7 ms
64 bytes from 10.0.0.8: icmp_seq=564 ttl=64 time=92.5 ms
64 bytes from 10.0.0.8: icmp_seq=565 ttl=64 time=90.3 ms
64 bytes from 10.0.0.8: icmp_seq=568 ttl=64 time=12.9 ms
64 bytes from 10.0.0.8: icmp_seq=569 ttl=64 time=42.8 ms
64 bytes from 10.0.0.8: icmp_seq=570 ttl=64 time=63.6 ms
64 bytes from 10.0.0.8: icmp_seq=571 ttl=64 time=76.5 ms
64 bytes from 10.0.0.8: icmp_seq=572 ttl=64 time=89.6 ms
64 bytes from 10.0.0.8: icmp_seq=575 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=576 ttl=64 time=42.3 ms
64 bytes from 10.0.0.8: icmp_seq=577 ttl=64 time=63.4 ms
64 bytes from 10.0.0.8: icmp_seq=578 ttl=64 time=76.4 ms
64 bytes from 10.0.0.8: icmp_seq=579 ttl=64 time=105 ms
64 bytes from 10.0.0.8: icmp_seq=582 ttl=64 time=12.5 ms
64 bytes from 10.0.0.8: icmp_seq=583 ttl=64 time=46.5 ms
64 bytes from 10.0.0.8: icmp_seq=584 ttl=64 time=51.3 ms
64 bytes from 10.0.0.8: icmp_seq=585 ttl=64 time=96.7 ms
64 bytes from 10.0.0.8: icmp_seq=586 ttl=64 time=86.4 ms
64 bytes from 10.0.0.8: icmp_seq=589 ttl=64 time=12.5 ms
64 bytes from 10.0.0.8: icmp_seq=590 ttl=64 time=12.6 ms
64 bytes from 10.0.0.8: icmp_seq=591 ttl=64 time=41.3 ms
64 bytes from 10.0.0.8: icmp_seq=592 ttl=64 time=70.6 ms
64 bytes from 10.0.0.8: icmp_seq=595 ttl=64 time=45.5 ms
64 bytes from 10.0.0.8: icmp_seq=596 ttl=64 time=12.4 ms
64 bytes from 10.0.0.8: icmp_seq=597 ttl=64 time=62.9 ms
64 bytes from 10.0.0.8: icmp_seq=598 ttl=64 time=92.5 ms
64 bytes from 10.0.0.8: icmp_seq=599 ttl=64 time=90.2 ms
64 bytes from 10.0.0.8: icmp_seq=602 ttl=64 time=32.0 ms
64 bytes from 10.0.0.8: icmp_seq=603 ttl=64 time=19.0 ms
64 bytes from 10.0.0.8: icmp_seq=604 ttl=64 time=40.5 ms
64 bytes from 10.0.0.8: icmp_seq=605 ttl=64 time=77.5 ms
64 bytes from 10.0.0.8: icmp_seq=606 ttl=64 time=82.7 ms
64 bytes from 10.0.0.8: icmp_seq=609 ttl=64 time=16.3 ms
64 bytes from 10.0.0.8: icmp_seq=610 ttl=64 time=46.9 ms
64 bytes from 10.0.0.8: icmp_seq=611 ttl=64 time=60.1 ms
64 bytes from 10.0.0.8: icmp_seq=612 ttl=64 time=82.4 ms
64 bytes from 10.0.0.8: icmp_seq=613 ttl=64 time=97.0 ms
64 bytes from 10.0.0.8: icmp_seq=616 ttl=64 time=12.6 ms
64 bytes from 10.0.0.8: icmp_seq=617 ttl=64 time=42.1 ms
64 bytes from 10.0.0.8: icmp_seq=618 ttl=64 time=63.6 ms
64 bytes from 10.0.0.8: icmp_seq=619 ttl=64 time=76.4 ms
64 bytes from 10.0.0.8: icmp_seq=620 ttl=64 time=122 ms
64 bytes from 10.0.0.8: icmp_seq=623 ttl=64 time=18.3 ms
64 bytes from 10.0.0.8: icmp_seq=626 ttl=64 time=90.5 ms
64 bytes from 10.0.0.8: icmp_seq=629 ttl=64 time=52.9 ms
64 bytes from 10.0.0.8: icmp_seq=630 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=631 ttl=64 time=62.3 ms
64 bytes from 10.0.0.8: icmp_seq=632 ttl=64 time=84.4 ms
64 bytes from 10.0.0.8: icmp_seq=633 ttl=64 time=121 ms
64 bytes from 10.0.0.8: icmp_seq=636 ttl=64 time=37.3 ms
64 bytes from 10.0.0.8: icmp_seq=637 ttl=64 time=12.4 ms
64 bytes from 10.0.0.8: icmp_seq=638 ttl=64 time=12.4 ms
64 bytes from 10.0.0.8: icmp_seq=639 ttl=64 time=41.3 ms
64 bytes from 10.0.0.8: icmp_seq=640 ttl=64 time=38.2 ms
64 bytes from 10.0.0.8: icmp_seq=642 ttl=64 time=60.4 ms
64 bytes from 10.0.0.8: icmp_seq=643 ttl=64 time=21.4 ms
64 bytes from 10.0.0.8: icmp_seq=644 ttl=64 time=12.6 ms
64 bytes from 10.0.0.8: icmp_seq=645 ttl=64 time=65.7 ms
64 bytes from 10.0.0.8: icmp_seq=646 ttl=64 time=94.6 ms
64 bytes from 10.0.0.8: icmp_seq=647 ttl=64 time=100 ms
64 bytes from 10.0.0.8: icmp_seq=650 ttl=64 time=12.5 ms
64 bytes from 10.0.0.8: icmp_seq=651 ttl=64 time=29.8 ms
64 bytes from 10.0.0.8: icmp_seq=652 ttl=64 time=34.3 ms
64 bytes from 10.0.0.8: icmp_seq=653 ttl=64 time=63.5 ms
64 bytes from 10.0.0.8: icmp_seq=654 ttl=64 time=76.7 ms
64 bytes from 10.0.0.8: icmp_seq=657 ttl=64 time=12.6 ms
64 bytes from 10.0.0.8: icmp_seq=658 ttl=64 time=66.8 ms
64 bytes from 10.0.0.8: icmp_seq=659 ttl=64 time=95.5 ms
64 bytes from 10.0.0.8: icmp_seq=660 ttl=64 time=109 ms
64 bytes from 10.0.0.8: icmp_seq=661 ttl=64 time=116 ms
64 bytes from 10.0.0.8: icmp_seq=664 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=665 ttl=64 time=48.4 ms
64 bytes from 10.0.0.8: icmp_seq=666 ttl=64 time=77.4 ms
64 bytes from 10.0.0.8: icmp_seq=667 ttl=64 time=90.4 ms
64 bytes from 10.0.0.8: icmp_seq=671 ttl=64 time=30.7 ms
64 bytes from 10.0.0.8: icmp_seq=672 ttl=64 time=51.3 ms
64 bytes from 10.0.0.8: icmp_seq=673 ttl=64 time=72.4 ms
64 bytes from 10.0.0.8: icmp_seq=674 ttl=64 time=85.8 ms
64 bytes from 10.0.0.8: icmp_seq=677 ttl=64 time=45.7 ms
64 bytes from 10.0.0.8: icmp_seq=678 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=679 ttl=64 time=33.9 ms
64 bytes from 10.0.0.8: icmp_seq=680 ttl=64 time=70.6 ms
64 bytes from 10.0.0.8: icmp_seq=681 ttl=64 time=100 ms
64 bytes from 10.0.0.8: icmp_seq=684 ttl=64 time=26.0 ms
64 bytes from 10.0.0.8: icmp_seq=685 ttl=64 time=18.0 ms
64 bytes from 10.0.0.8: icmp_seq=686 ttl=64 time=47.5 ms
64 bytes from 10.0.0.8: icmp_seq=687 ttl=64 time=76.6 ms
64 bytes from 10.0.0.8: icmp_seq=688 ttl=64 time=81.6 ms
64 bytes from 10.0.0.8: icmp_seq=691 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=692 ttl=64 time=38.1 ms
64 bytes from 10.0.0.8: icmp_seq=693 ttl=64 time=75.6 ms
64 bytes from 10.0.0.8: icmp_seq=694 ttl=64 time=96.4 ms
64 bytes from 10.0.0.8: icmp_seq=695 ttl=64 time=93.8 ms
64 bytes from 10.0.0.8: icmp_seq=698 ttl=64 time=12.5 ms
64 bytes from 10.0.0.8: icmp_seq=699 ttl=64 time=62.7 ms
64 bytes from 10.0.0.8: icmp_seq=700 ttl=64 time=68.3 ms
64 bytes from 10.0.0.8: icmp_seq=701 ttl=64 time=65.2 ms
64 bytes from 10.0.0.8: icmp_seq=702 ttl=64 time=110 ms
64 bytes from 10.0.0.8: icmp_seq=705 ttl=64 time=12.5 ms
64 bytes from 10.0.0.8: icmp_seq=706 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=707 ttl=64 time=41.7 ms
64 bytes from 10.0.0.8: icmp_seq=708 ttl=64 time=94.8 ms
64 bytes from 10.0.0.8: icmp_seq=712 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=713 ttl=64 time=34.3 ms
64 bytes from 10.0.0.8: icmp_seq=714 ttl=64 time=71.6 ms
64 bytes from 10.0.0.8: icmp_seq=715 ttl=64 time=76.3 ms
64 bytes from 10.0.0.8: icmp_seq=718 ttl=64 time=39.1 ms
64 bytes from 10.0.0.8: icmp_seq=719 ttl=64 time=58.6 ms
64 bytes from 10.0.0.8: icmp_seq=720 ttl=64 time=72.4 ms
64 bytes from 10.0.0.8: icmp_seq=721 ttl=64 time=77.3 ms
64 bytes from 10.0.0.8: icmp_seq=722 ttl=64 time=98.8 ms
64 bytes from 10.0.0.8: icmp_seq=725 ttl=64 time=39.8 ms
64 bytes from 10.0.0.8: icmp_seq=726 ttl=64 time=44.1 ms
64 bytes from 10.0.0.8: icmp_seq=727 ttl=64 time=81.6 ms
64 bytes from 10.0.0.8: icmp_seq=728 ttl=64 time=78.2 ms
64 bytes from 10.0.0.8: icmp_seq=729 ttl=64 time=59.4 ms
64 bytes from 10.0.0.8: icmp_seq=732 ttl=64 time=12.4 ms
64 bytes from 10.0.0.8: icmp_seq=733 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=734 ttl=64 time=42.0 ms
64 bytes from 10.0.0.8: icmp_seq=735 ttl=64 time=39.2 ms
64 bytes from 10.0.0.8: icmp_seq=736 ttl=64 time=52.8 ms
64 bytes from 10.0.0.8: icmp_seq=739 ttl=64 time=12.5 ms
64 bytes from 10.0.0.8: icmp_seq=740 ttl=64 time=38.5 ms
64 bytes from 10.0.0.8: icmp_seq=741 ttl=64 time=75.6 ms
64 bytes from 10.0.0.8: icmp_seq=742 ttl=64 time=96.4 ms
64 bytes from 10.0.0.8: icmp_seq=743 ttl=64 time=86.1 ms
64 bytes from 10.0.0.8: icmp_seq=746 ttl=64 time=12.5 ms
64 bytes from 10.0.0.8: icmp_seq=747 ttl=64 time=20.0 ms
64 bytes from 10.0.0.8: icmp_seq=748 ttl=64 time=33.4 ms
64 bytes from 10.0.0.8: icmp_seq=749 ttl=64 time=62.5 ms
64 bytes from 10.0.0.8: icmp_seq=752 ttl=64 time=52.8 ms
64 bytes from 10.0.0.8: icmp_seq=753 ttl=64 time=45.7 ms
64 bytes from 10.0.0.8: icmp_seq=754 ttl=64 time=106 ms
64 bytes from 10.0.0.8: icmp_seq=755 ttl=64 time=105 ms
64 bytes from 10.0.0.8: icmp_seq=756 ttl=64 time=97.4 ms
64 bytes from 10.0.0.8: icmp_seq=759 ttl=64 time=22.6 ms
64 bytes from 10.0.0.8: icmp_seq=760 ttl=64 time=35.6 ms
64 bytes from 10.0.0.8: icmp_seq=761 ttl=64 time=40.5 ms
64 bytes from 10.0.0.8: icmp_seq=762 ttl=64 time=53.4 ms
64 bytes from 10.0.0.8: icmp_seq=763 ttl=64 time=50.4 ms
64 bytes from 10.0.0.8: icmp_seq=766 ttl=64 time=26.2 ms
64 bytes from 10.0.0.8: icmp_seq=767 ttl=64 time=71.4 ms
64 bytes from 10.0.0.8: icmp_seq=768 ttl=64 time=76.3 ms
64 bytes from 10.0.0.8: icmp_seq=769 ttl=64 time=89.4 ms
64 bytes from 10.0.0.8: icmp_seq=770 ttl=64 time=127 ms
64 bytes from 10.0.0.8: icmp_seq=773 ttl=64 time=13.4 ms
64 bytes from 10.0.0.8: icmp_seq=774 ttl=64 time=48.2 ms
64 bytes from 10.0.0.8: icmp_seq=775 ttl=64 time=61.4 ms
64 bytes from 10.0.0.8: icmp_seq=776 ttl=64 time=74.4 ms
64 bytes from 10.0.0.8: icmp_seq=777 ttl=64 time=71.4 ms
64 bytes from 10.0.0.8: icmp_seq=780 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=781 ttl=64 time=42.4 ms
64 bytes from 10.0.0.8: icmp_seq=782 ttl=64 time=79.6 ms
64 bytes from 10.0.0.8: icmp_seq=783 ttl=64 time=76.2 ms
64 bytes from 10.0.0.8: icmp_seq=787 ttl=64 time=12.5 ms
64 bytes from 10.0.0.8: icmp_seq=788 ttl=64 time=33.8 ms
64 bytes from 10.0.0.8: icmp_seq=789 ttl=64 time=86.7 ms
64 bytes from 10.0.0.8: icmp_seq=790 ttl=64 time=107 ms
64 bytes from 10.0.0.8: icmp_seq=793 ttl=64 time=33.3 ms
64 bytes from 10.0.0.8: icmp_seq=794 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=795 ttl=64 time=46.9 ms
64 bytes from 10.0.0.8: icmp_seq=796 ttl=64 time=68.5 ms
64 bytes from 10.0.0.8: icmp_seq=797 ttl=64 time=73.7 ms
64 bytes from 10.0.0.8: icmp_seq=800 ttl=64 time=14.8 ms
64 bytes from 10.0.0.8: icmp_seq=801 ttl=64 time=33.9 ms
64 bytes from 10.0.0.8: icmp_seq=802 ttl=64 time=62.5 ms
64 bytes from 10.0.0.8: icmp_seq=803 ttl=64 time=99.6 ms
64 bytes from 10.0.0.8: icmp_seq=804 ttl=64 time=97.3 ms
64 bytes from 10.0.0.8: icmp_seq=807 ttl=64 time=12.6 ms
64 bytes from 10.0.0.8: icmp_seq=808 ttl=64 time=58.0 ms
64 bytes from 10.0.0.8: icmp_seq=809 ttl=64 time=79.4 ms
64 bytes from 10.0.0.8: icmp_seq=810 ttl=64 time=76.2 ms
64 bytes from 10.0.0.8: icmp_seq=811 ttl=64 time=89.7 ms
64 bytes from 10.0.0.8: icmp_seq=814 ttl=64 time=12.5 ms
64 bytes from 10.0.0.8: icmp_seq=815 ttl=64 time=70.4 ms
64 bytes from 10.0.0.8: icmp_seq=816 ttl=64 time=99.5 ms
64 bytes from 10.0.0.8: icmp_seq=817 ttl=64 time=97.4 ms
64 bytes from 10.0.0.8: icmp_seq=820 ttl=64 time=57.1 ms
64 bytes from 10.0.0.8: icmp_seq=821 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=822 ttl=64 time=35.5 ms
64 bytes from 10.0.0.8: icmp_seq=823 ttl=64 time=80.7 ms
64 bytes from 10.0.0.8: icmp_seq=824 ttl=64 time=93.7 ms
64 bytes from 10.0.0.8: icmp_seq=827 ttl=64 time=41.5 ms
64 bytes from 10.0.0.8: icmp_seq=828 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=829 ttl=64 time=53.8 ms
64 bytes from 10.0.0.8: icmp_seq=830 ttl=64 time=50.2 ms
64 bytes from 10.0.0.8: icmp_seq=831 ttl=64 time=71.8 ms
64 bytes from 10.0.0.8: icmp_seq=834 ttl=64 time=29.5 ms
64 bytes from 10.0.0.8: icmp_seq=835 ttl=64 time=58.4 ms
64 bytes from 10.0.0.8: icmp_seq=836 ttl=64 time=95.6 ms
64 bytes from 10.0.0.8: icmp_seq=837 ttl=64 time=93.0 ms
64 bytes from 10.0.0.8: icmp_seq=838 ttl=64 time=107 ms
64 bytes from 10.0.0.8: icmp_seq=841 ttl=64 time=21.1 ms
64 bytes from 10.0.0.8: icmp_seq=842 ttl=64 time=26.1 ms
64 bytes from 10.0.0.8: icmp_seq=843 ttl=64 time=88.0 ms
64 bytes from 10.0.0.8: icmp_seq=844 ttl=64 time=109 ms
64 bytes from 10.0.0.8: icmp_seq=845 ttl=64 time=84.0 ms
64 bytes from 10.0.0.8: icmp_seq=848 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=849 ttl=64 time=38.2 ms
64 bytes from 10.0.0.8: icmp_seq=850 ttl=64 time=35.2 ms
64 bytes from 10.0.0.8: icmp_seq=851 ttl=64 time=64.5 ms
64 bytes from 10.0.0.8: icmp_seq=852 ttl=64 time=61.3 ms
64 bytes from 10.0.0.8: icmp_seq=855 ttl=64 time=12.5 ms
64 bytes from 10.0.0.8: icmp_seq=856 ttl=64 time=90.7 ms
64 bytes from 10.0.0.8: icmp_seq=857 ttl=64 time=88.1 ms
64 bytes from 10.0.0.8: icmp_seq=858 ttl=64 time=101 ms
64 bytes from 10.0.0.8: icmp_seq=861 ttl=64 time=52.2 ms
64 bytes from 10.0.0.8: icmp_seq=862 ttl=64 time=32.9 ms
64 bytes from 10.0.0.8: icmp_seq=863 ttl=64 time=61.5 ms
64 bytes from 10.0.0.8: icmp_seq=864 ttl=64 time=58.2 ms
64 bytes from 10.0.0.8: icmp_seq=865 ttl=64 time=55.2 ms
64 bytes from 10.0.0.8: icmp_seq=868 ttl=64 time=35.9 ms
64 bytes from 10.0.0.8: icmp_seq=869 ttl=64 time=22.0 ms
64 bytes from 10.0.0.8: icmp_seq=870 ttl=64 time=83.8 ms
64 bytes from 10.0.0.8: icmp_seq=871 ttl=64 time=96.4 ms
64 bytes from 10.0.0.8: icmp_seq=872 ttl=64 time=110 ms
64 bytes from 10.0.0.8: icmp_seq=875 ttl=64 time=24.1 ms
64 bytes from 10.0.0.8: icmp_seq=876 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=877 ttl=64 time=46.0 ms
64 bytes from 10.0.0.8: icmp_seq=878 ttl=64 time=59.4 ms
64 bytes from 10.0.0.8: icmp_seq=879 ttl=64 time=56.5 ms
64 bytes from 10.0.0.8: icmp_seq=882 ttl=64 time=12.5 ms
64 bytes from 10.0.0.8: icmp_seq=883 ttl=64 time=41.6 ms
64 bytes from 10.0.0.8: icmp_seq=884 ttl=64 time=62.4 ms
64 bytes from 10.0.0.8: icmp_seq=885 ttl=64 time=100 ms
64 bytes from 10.0.0.8: icmp_seq=886 ttl=64 time=113 ms
64 bytes from 10.0.0.8: icmp_seq=889 ttl=64 time=12.5 ms
64 bytes from 10.0.0.8: icmp_seq=890 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=891 ttl=64 time=50.1 ms
64 bytes from 10.0.0.8: icmp_seq=892 ttl=64 time=63.7 ms
64 bytes from 10.0.0.8: icmp_seq=895 ttl=64 time=58.8 ms
64 bytes from 10.0.0.8: icmp_seq=896 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=897 ttl=64 time=49.1 ms
64 bytes from 10.0.0.8: icmp_seq=898 ttl=64 time=94.6 ms
64 bytes from 10.0.0.8: icmp_seq=902 ttl=64 time=40.8 ms
64 bytes from 10.0.0.8: icmp_seq=903 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=904 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=905 ttl=64 time=63.1 ms
64 bytes from 10.0.0.8: icmp_seq=906 ttl=64 time=60.2 ms
64 bytes from 10.0.0.8: icmp_seq=909 ttl=64 time=29.6 ms
64 bytes from 10.0.0.8: icmp_seq=910 ttl=64 time=42.1 ms
64 bytes from 10.0.0.8: icmp_seq=911 ttl=64 time=96.0 ms
64 bytes from 10.0.0.8: icmp_seq=912 ttl=64 time=93.4 ms
64 bytes from 10.0.0.8: icmp_seq=913 ttl=64 time=90.7 ms
64 bytes from 10.0.0.8: icmp_seq=916 ttl=64 time=18.8 ms
64 bytes from 10.0.0.8: icmp_seq=917 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=918 ttl=64 time=41.2 ms
64 bytes from 10.0.0.8: icmp_seq=919 ttl=64 time=62.5 ms
64 bytes from 10.0.0.8: icmp_seq=920 ttl=64 time=59.6 ms
64 bytes from 10.0.0.8: icmp_seq=923 ttl=64 time=12.5 ms
64 bytes from 10.0.0.8: icmp_seq=924 ttl=64 time=62.2 ms
64 bytes from 10.0.0.8: icmp_seq=925 ttl=64 time=75.4 ms
64 bytes from 10.0.0.8: icmp_seq=926 ttl=64 time=80.3 ms
64 bytes from 10.0.0.8: icmp_seq=927 ttl=64 time=93.7 ms
64 bytes from 10.0.0.8: icmp_seq=930 ttl=64 time=12.5 ms
64 bytes from 10.0.0.8: icmp_seq=931 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=932 ttl=64 time=54.1 ms
64 bytes from 10.0.0.8: icmp_seq=933 ttl=64 time=51.2 ms
64 bytes from 10.0.0.8: icmp_seq=934 ttl=64 time=65.7 ms
64 bytes from 10.0.0.8: icmp_seq=937 ttl=64 time=12.4 ms
64 bytes from 10.0.0.8: icmp_seq=938 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=939 ttl=64 time=70.1 ms
64 bytes from 10.0.0.8: icmp_seq=940 ttl=64 time=83.5 ms
64 bytes from 10.0.0.8: icmp_seq=943 ttl=64 time=59.4 ms
64 bytes from 10.0.0.8: icmp_seq=944 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=945 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=946 ttl=64 time=42.8 ms
64 bytes from 10.0.0.8: icmp_seq=947 ttl=64 time=55.4 ms
64 bytes from 10.0.0.8: icmp_seq=950 ttl=64 time=38.2 ms
64 bytes from 10.0.0.8: icmp_seq=951 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=952 ttl=64 time=37.8 ms
64 bytes from 10.0.0.8: icmp_seq=953 ttl=64 time=66.6 ms
64 bytes from 10.0.0.8: icmp_seq=954 ttl=64 time=95.9 ms
64 bytes from 10.0.0.8: icmp_seq=957 ttl=64 time=15.7 ms
64 bytes from 10.0.0.8: icmp_seq=958 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=959 ttl=64 time=53.7 ms
64 bytes from 10.0.0.8: icmp_seq=960 ttl=64 time=50.2 ms
64 bytes from 10.0.0.8: icmp_seq=961 ttl=64 time=79.9 ms
64 bytes from 10.0.0.8: icmp_seq=964 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=965 ttl=64 time=41.8 ms
64 bytes from 10.0.0.8: icmp_seq=966 ttl=64 time=70.5 ms
64 bytes from 10.0.0.8: icmp_seq=967 ttl=64 time=91.5 ms
64 bytes from 10.0.0.8: icmp_seq=968 ttl=64 time=121 ms
64 bytes from 10.0.0.8: icmp_seq=971 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=972 ttl=64 time=27.3 ms
64 bytes from 10.0.0.8: icmp_seq=973 ttl=64 time=64.6 ms
64 bytes from 10.0.0.8: icmp_seq=974 ttl=64 time=101 ms
