PING 10.0.0.8 (10.0.0.8) 56(84) bytes of data.
64 bytes from 10.0.0.8: icmp_seq=630 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=633 ttl=64 time=48.9 ms
64 bytes from 10.0.0.8: icmp_seq=634 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=635 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=638 ttl=64 time=32.8 ms
64 bytes from 10.0.0.8: icmp_seq=639 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=640 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=643 ttl=64 time=15.4 ms
64 bytes from 10.0.0.8: icmp_seq=644 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=645 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=648 ttl=64 time=12.5 ms
64 bytes from 10.0.0.8: icmp_seq=649 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=650 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=653 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=654 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=655 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=658 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=659 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=663 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=664 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=667 ttl=64 time=38.1 ms
64 bytes from 10.0.0.8: icmp_seq=668 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=669 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=672 ttl=64 time=36.8 ms
64 bytes from 10.0.0.8: icmp_seq=673 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=674 ttl=64 time=12.4 ms
64 bytes from 10.0.0.8: icmp_seq=677 ttl=64 time=21.1 ms
64 bytes from 10.0.0.8: icmp_seq=678 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=679 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=682 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=683 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=684 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=687 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=688 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=689 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=692 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=693 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=694 ttl=64 time=38.6 ms
64 bytes from 10.0.0.8: icmp_seq=697 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=698 ttl=64 time=12.4 ms
64 bytes from 10.0.0.8: icmp_seq=701 ttl=64 time=47.4 ms
64 bytes from 10.0.0.8: icmp_seq=702 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=703 ttl=64 time=12.6 ms
64 bytes from 10.0.0.8: icmp_seq=706 ttl=64 time=23.8 ms
64 bytes from 10.0.0.8: icmp_seq=707 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=708 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=711 ttl=64 time=15.2 ms
64 bytes from 10.0.0.8: icmp_seq=712 ttl=64 time=12.4 ms
64 bytes from 10.0.0.8: icmp_seq=713 ttl=64 time=30.0 ms
64 bytes from 10.0.0.8: icmp_seq=716 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=717 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=718 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=721 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=722 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=723 ttl=64 time=12.4 ms
64 bytes from 10.0.0.8: icmp_seq=726 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=727 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=731 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=732 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=735 ttl=64 time=55.9 ms
64 bytes from 10.0.0.8: icmp_seq=736 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=737 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=740 ttl=64 time=31.4 ms
64 bytes from 10.0.0.8: icmp_seq=741 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=742 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=745 ttl=64 time=17.4 ms
64 bytes from 10.0.0.8: icmp_seq=746 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=747 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=750 ttl=64 time=12.8 ms
64 bytes from 10.0.0.8: icmp_seq=751 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=752 ttl=64 time=29.5 ms
64 bytes from 10.0.0.8: icmp_seq=755 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=756 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=757 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=760 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=761 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=765 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=766 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=769 ttl=64 time=31.4 ms
64 bytes from 10.0.0.8: icmp_seq=770 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=771 ttl=64 time=30.1 ms
64 bytes from 10.0.0.8: icmp_seq=774 ttl=64 time=16.6 ms
64 bytes from 10.0.0.8: icmp_seq=775 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=776 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=779 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=780 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=781 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=784 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=785 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=786 ttl=64 time=12.9 ms
64 bytes from 10.0.0.8: icmp_seq=789 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=790 ttl=64 time=12.4 ms
64 bytes from 10.0.0.8: icmp_seq=793 ttl=64 time=58.6 ms
64 bytes from 10.0.0.8: icmp_seq=794 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=795 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=798 ttl=64 time=31.4 ms
64 bytes from 10.0.0.8: icmp_seq=799 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=800 ttl=64 time=12.4 ms
64 bytes from 10.0.0.8: icmp_seq=803 ttl=64 time=14.2 ms
64 bytes from 10.0.0.8: icmp_seq=804 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=805 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=808 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=809 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=810 ttl=64 time=12.4 ms
64 bytes from 10.0.0.8: icmp_seq=813 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=814 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=815 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=818 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=819 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=823 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=824 ttl=64 time=12.4 ms
64 bytes from 10.0.0.8: icmp_seq=827 ttl=64 time=47.4 ms
64 bytes from 10.0.0.8: icmp_seq=828 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=829 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=830 ttl=64 time=60.2 ms
64 bytes from 10.0.0.8: icmp_seq=832 ttl=64 time=34.0 ms
64 bytes from 10.0.0.8: icmp_seq=833 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=834 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=837 ttl=64 time=19.4 ms
64 bytes from 10.0.0.8: icmp_seq=838 ttl=64 time=12.4 ms
64 bytes from 10.0.0.8: icmp_seq=839 ttl=64 time=29.8 ms
64 bytes from 10.0.0.8: icmp_seq=842 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=843 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=844 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=847 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=848 ttl=64 time=12.4 ms
64 bytes from 10.0.0.8: icmp_seq=849 ttl=64 time=26.0 ms
64 bytes from 10.0.0.8: icmp_seq=852 ttl=64 time=12.4 ms
64 bytes from 10.0.0.8: icmp_seq=853 ttl=64 time=12.4 ms
64 bytes from 10.0.0.8: icmp_seq=857 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=858 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=861 ttl=64 time=35.9 ms
64 bytes from 10.0.0.8: icmp_seq=862 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=863 ttl=64 time=12.4 ms
64 bytes from 10.0.0.8: icmp_seq=866 ttl=64 time=30.4 ms
64 bytes from 10.0.0.8: icmp_seq=867 ttl=64 time=12.4 ms
64 bytes from 10.0.0.8: icmp_seq=868 ttl=64 time=34.1 ms
64 bytes from 10.0.0.8: icmp_seq=871 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=872 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=873 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=876 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=877 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=878 ttl=64 time=17.8 ms
64 bytes from 10.0.0.8: icmp_seq=881 ttl=64 time=12.4 ms
64 bytes from 10.0.0.8: icmp_seq=882 ttl=64 time=12.4 ms
64 bytes from 10.0.0.8: icmp_seq=885 ttl=64 time=59.4 ms
64 bytes from 10.0.0.8: icmp_seq=886 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=887 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=890 ttl=64 time=50.6 ms
64 bytes from 10.0.0.8: icmp_seq=891 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=892 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=895 ttl=64 time=31.4 ms
64 bytes from 10.0.0.8: icmp_seq=896 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=897 ttl=64 time=12.4 ms
64 bytes from 10.0.0.8: icmp_seq=900 ttl=64 time=14.2 ms
64 bytes from 10.0.0.8: icmp_seq=901 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=902 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=905 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=906 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=907 ttl=64 time=12.6 ms
64 bytes from 10.0.0.8: icmp_seq=910 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=911 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=912 ttl=64 time=12.7 ms
64 bytes from 10.0.0.8: icmp_seq=915 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=916 ttl=64 time=12.4 ms
64 bytes from 10.0.0.8: icmp_seq=920 ttl=64 time=12.5 ms
64 bytes from 10.0.0.8: icmp_seq=921 ttl=64 time=12.4 ms
64 bytes from 10.0.0.8: icmp_seq=924 ttl=64 time=36.9 ms
64 bytes from 10.0.0.8: icmp_seq=925 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=926 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=929 ttl=64 time=13.4 ms
64 bytes from 10.0.0.8: icmp_seq=930 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=931 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=934 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=935 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=936 ttl=64 time=34.3 ms
64 bytes from 10.0.0.8: icmp_seq=939 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=940 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=941 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=944 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=945 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=949 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=950 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=953 ttl=64 time=47.4 ms
64 bytes from 10.0.0.8: icmp_seq=954 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=955 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=958 ttl=64 time=33.4 ms
64 bytes from 10.0.0.8: icmp_seq=959 ttl=64 time=12.4 ms
64 bytes from 10.0.0.8: icmp_seq=960 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=963 ttl=64 time=26.5 ms
64 bytes from 10.0.0.8: icmp_seq=964 ttl=64 time=12.4 ms
64 bytes from 10.0.0.8: icmp_seq=965 ttl=64 time=29.9 ms
64 bytes from 10.0.0.8: icmp_seq=968 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=969 ttl=64 time=12.4 ms
64 bytes from 10.0.0.8: icmp_seq=970 ttl=64 time=12.3 ms
